seq,room,deposit,rent,new_deposit,deposit_refund,plate,parking_fee,commission,period_start,period_end,remark,sheet,property,building
,R402,1500,1500.0,,,,,,2025-02-10,2025-03-10,25年11月9日（1年）,2月租金,嘉定公寓,
,R403,1500,1500.0,1500.0,,沪DYM260,150.0,1500.0,2025-02-11,2025-03-11,签到26年2月10日（1年）(没冰箱）,2月租金,嘉定公寓,
,R404,1300,1300.0,1300.0,,川Y33L65,150.0,455.0,2025-02-18,2025-03-18,25年8月17日（6个月）,2月租金,嘉定公寓,
,S003,1600,1600.0,1600.0,,,,1120.0,2025-03-01,2025-04-01,签到26年2月28日（1年）,2月租金,嘉定公寓,
,S004,2000,2000.0,2000.0,,,,1400.0,2025-02-11,2025-03-11,签到26年2月10日（1年）,2月租金,嘉定公寓,
,S005,2000,2000.0,2000.0,,,,1400.0,2025-02-11,2025-03-11,签到26年2月10日（1年）,2月租金,嘉定公寓,
,S102,2400,2400.0,2400.0,,鄂CZ5628,150.0,1200.0,2025-02-18,2025-03-18,签到25年8月17日（6个月）,2月租金,嘉定公寓,
,S103,2200,2200.0,2200.0,,,,1100.0,2025-02-20,2025-03-20,签到25年8月19日（6个月）,2月租金,嘉定公寓,
,S104,2900,8700.0,2900.0,,,,1692.0,2025-02-18,2025-03-18,新签到25年9月17日（7个月）（没冰箱）,2月租金,嘉定公寓,
,S105,2400,2400.0,2400.0,,,,,2025-02-11,2025-03-10,短租1个月,2月租金,嘉定公寓,
,S107,2000,2000.0,2000.0,,,,2000.0,2025-02-25,2025-03-25,签到26年2月24日（1年）,2月租金,嘉定公寓,
,S111,2200,2200.0,,,沪ABB2998,150.0,,2025-03-01,2025-04-01,25年10月30日（1年）,2月租金,嘉定公寓,
,S202,1600,1600.0,,,,,,2025-02-22,2025-03-22,25年5月21日（6个月）S202调房,2月租金,嘉定公寓,
,S203,1500,1500.0,1500.0,1500.0,,,1500.0,2025-03-01,2025-04-01,签到26年2月28日（1年）,2月租金,嘉定公寓,
,S204,1600,1600.0,,,,,,2025-02-18,2025-03-18,25年6月17日（6个月）,2月租金,嘉定公寓,
,S205,1500,1500.0,1500.0,,皖N1H522,150.0,,2025-02-12,2025-03-12,签到26年2月11日（1年）,2月租金,嘉定公寓,
,S206,1600,1600.0,,,,,,2025-02-05,2025-03-05,26年1月4日（1年）,2月租金,嘉定公寓,
,S207,1400,1400.0,1400.0,200.0,贵GYR906,150.0,,2025-02-08,2025-03-08,退房,2月租金,嘉定公寓,
,S208,1800,1800.0,1800.0,,,,1800.0,2025-03-01,2025-04-01,签到26年2月28日（1年）,2月租金,嘉定公寓,
,S210,2100,2100.0,2100.0,,,,2100.0,2025-02-21,2025-03-21,签到26年2月20日（1年）,2月租金,嘉定公寓,
,S212,2050,2050.0,2050.0,,浙F7JK00,,1900.0,2025-03-02,2025-04-02,签到26年3月1日（1年）（包停车）,2月租金,嘉定公寓,
,S301,1400,,,,,,,2025-03-21,2026-03-21,25年12月20日（1年）,2月租金,嘉定公寓,
,S302,1600,1600.0,1600.0,,吉J0N55H,150.0,280.0,2025-02-21,2025-03-21,签到25年5月20日（3个月）,2月租金,嘉定公寓,
,S303,1500,1500.0,,,,,,2025-02-01,2025-03-01,25年11月30日（1年）,2月租金,嘉定公寓,
,S304,1600,1600.0,,,,,,2025-03-01,2025-04-01,25年3月30日（3个月）,2月租金,嘉定公寓,
,S305,1500,1500.0,1500.0,,,,1050.0,2025-02-20,2025-03-20,签到26年2月19日（1年）,2月租金,嘉定公寓,
,S306,1800,1800.0,,,,,,2025-02-20,2025-03-20,25年4月19日（3个月）没冰箱,2月租金,嘉定公寓,
,S307,1400,1400.0,,,冀R78MY1,150.0,,2025-02-13,2025-03-13,25年12月12日（1年）,2月租金,嘉定公寓,
,S308,1700,1700.0,,,鄂EC0560,,,2025-02-10,2025-03-10,25年12月9日（1年）包停车,2月租金,嘉定公寓,
,S309,1900,1900.0,,,,,,2025-02-26,2025-03-26,25年11月25日（1年）,2月租金,嘉定公寓,
,S315,2200,6600.0,,,川G7SX21,150.0,,2024-02-01,2025-05-01,25年10月30日（1年）,2月租金,嘉定公寓,
,S401,1400,1400.0,,,沪CQ059F,,,2025-02-08,2025-03-08,25年3月9日（3个月）包停车,2月租金,嘉定公寓,
,S402,1600,1600.0,,,,,,2025-02-28,2025-03-28,25年12月27日（1年）,2月租金,嘉定公寓,
,S403,1500,1500.0,1500.0,,,,1500.0,2025-02-17,2025-03-17,签到26年1月16日（11个月）薅羊毛的没押金,2月租金,嘉定公寓,
,S404,1550,1550.0,,,,,,2025-02-08,2025-03-08,25年6月7日（6个月）,2月租金,嘉定公寓,
,S405,1400,1400.0,,,,,,2025-02-15,2025-03-15,25年4月14日（4个月）没冰箱,2月租金,嘉定公寓,
,S406,1600,1600.0,1600.0,,,,1120.0,2025-02-15,2025-03-15,签到26年2月14日（1年）,2月租金,嘉定公寓,
,S407,1400,1400.0,1400.0,,苏FDK751,150.0,980.0,2025-02-15,2025-03-15,签到26年2月14日（1年）,2月租金,嘉定公寓,
,S408,1700,1700.0,,,,,,2025-02-10,2025-03-10,25年12月9日（1年）,2月租金,嘉定公寓,
,S409,2100,2100.0,2100.0,,,,2100.0,2025-03-01,2025-04-01,签到26年2月28日（1年）,2月租金,嘉定公寓,
,R101,1700,,,1700.0,,,,2024-12-17,2025-01-17,退房,1月租金 ,嘉定公寓,R楼
,R103,1600,19200.0,1600.0,,,,1600.0,2025-01-16,2026-01-15,签到26年1月15日（1年）,1月租金 ,嘉定公寓,
,R104,1600,4800.0,1600.0,,,,1120.0,2025-01-20,2025-04-20,签到26年1月19日（1年）,1月租金 ,嘉定公寓,
,R105,1600,1600.0,,,,,,2024-01-15,2025-02-15,25年6月14日（6个月）,1月租金 ,嘉定公寓,
,R106,1600,1600.0,1600.0,,,,1600.0,2025-01-12,2025-02-12,签到26年1月11日（1年）,1月租金 ,嘉定公寓,
,R108,1700,1700.0,,,,,,2024-01-25,2025-02-25,25年11月24日（1年）,1月租金 ,嘉定公寓,
,R201,1900,1900.0,,,苏EB53201,,,2024-01-01,2024-02-01,25年11月31日（1年)包停车,1月租金 ,嘉定公寓,
,R209,2000,2000.0,,,,,,2024-01-08,2025-02-08,25年3月7日（3个月）,1月租金 ,嘉定公寓,
,R211,2000,2000.0,,,,,,2024-01-09,2025-02-09,25年11月8日（1年）,1月租金 ,嘉定公寓,
,R213,2200,2200.0,,,,,,2024-01-25,2025-02-25,25年1月24日（1年）,1月租金 ,嘉定公寓,
,R215,2300,2300.0,,,,,,2024-01-10,2025-02-10,25年11月9日（1年）,1月租金 ,嘉定公寓,
,R217,2200,2200.0,,,,,,2024-01-25,2025-02-25,25年1月24日（1年）,1月租金 ,嘉定公寓,
,R218,1700,1700.0,,,,,,2024-01-29,2025-02-28,25年12月28日（1年）,1月租金 ,嘉定公寓,
,R219,2000,2000.0,,,,,,2024-01-01,2025-02-01,25年10月30日（1年）,1月租金 ,嘉定公寓,
,R220,1700,1700.0,,,豫R6XW79,150.0,,2024-01-26,2025-02-26,25年10月25日（1年）,1月租金 ,嘉定公寓,
,R302,1800,1800.0,,,,,,2024-01-16,2025-02-16,25年11月15日（1年）,1月租金 ,嘉定公寓,
,R312,2200,,,,,,,2024-02-01,2025-02-01,25年12月31日（1年）,1月租金 ,嘉定公寓,
,R314,2200,2200.0,2200.0,,,,1540.0,2025-01-20,2025-02-20,签到26年1月19日（1年）,1月租金 ,嘉定公寓,
,R315,1700,1700.0,,,,,,2024-01-10,2025-02-10,25年12月9日（1年）,1月租金 ,嘉定公寓,
,R316,2000,2000.0,2000.0,,,,,2024-01-01,2024-02-01,签到25年12月31日（1年）,1月租金 ,嘉定公寓,
,R318,无押金,1500.0,,,,,,2024-01-20,2025-02-20,唐总小舅子,1月租金 ,嘉定公寓,
,R319,1700,1700.0,,,,,,2024-01-18,2025-02-18,签到25年11月17日（1年）,1月租金 ,嘉定公寓,
,R402,1500,1500.0,,,,,,2024-01-10,2025-02-10,新签到25年11月9日（1年）,1月租金 ,嘉定公寓,
,R404,1300,1300.0,1300.0,,,,455.0,2025-01-20,2025-02-20,签到25年7月19日（6个月）,1月租金 ,嘉定公寓,
,S003,1200,1200.0,,,鄂F5H961,,,2024-01-01,2025-02-01,签到25年2月28日（4个月）,1月租金 ,嘉定公寓,
,S004,2400,,,3300.0,,,,2024-02-01,2025-02-01,退房,1月租金 ,嘉定公寓,
,S005,1000,,,1000.0,,,,2024-01-09,2025-01-09,退房,1月租金 ,嘉定公寓,
,S104,2800,,2800.0,,,,,2024-01-25,2025-01-25,退房,1月租金 ,嘉定公寓,
,S111,2200,2200.0,,,沪ABB2998,150.0,,2024-02-01,2025-03-01,签到25年10月30日（1年）,1月租金 ,嘉定公寓,
,S201,1580,1580.0,,,沪CCY585,150.0,,2024-01-22,2025-01-22,签到25年2月21日（3个月）,1月租金 ,嘉定公寓,
,S202,1600,1600.0,,,,,,2025-01-22,2025-02-22,签到25年5月21日（6个月）S202调房,1月租金 ,嘉定公寓,
,S203,1500,,,,鲁Q813Z,,,2024-02-01,2025-02-01,签到25年2月28日（3个月）,1月租金 ,嘉定公寓,
,S204,1600,1600.0,,,,,,2024-01-18,2025-02-18,25年6月17日（6个月）,1月租金 ,嘉定公寓,
,S206,1600,1600.0,1600.0,,,,1120.0,2025-01-05,2025-02-05,签到26年1月4日（1年）,1月租金 ,嘉定公寓,
,S215,2400,2400.0,,,,,,2024-01-01,2025-02-01,25年2月28日（4个月）,1月租金 ,嘉定公寓,
,S301,1400,2800.0,,,,,,2024-01-21,2025-03-21,25年12月20日（1年）,1月租金 ,嘉定公寓,
,S302,1000,1600.0,,,沪DEE228,150.0,,2024-01-16,2025-01-16,25年12月15日（1年）,1月租金 ,嘉定公寓,
,S303,1500,1500.0,,,,,,2024-01-01,2024-02-01,25年11月30日（1年）,1月租金 ,嘉定公寓,
,S304,1600,1600.0,,,,,,2025-02-01,2025-03-01,25年3月30日（3个月）,1月租金 ,嘉定公寓,
,S306,1800,1800.0,1800.0,,,,450.0,2025-01-20,2025-02-20,签到25年4月19日（3个月）没冰箱,1月租金 ,嘉定公寓,
,S307,1400,1400.0,,,冀R78MY1,150.0,,2024-01-13,2025-02-13,25年12月12日（1年）,1月租金 ,嘉定公寓,
,S308,1700,1700.0,,,鄂EC0560,,,2024-01-10,2025-02-10,25年12月9日（1年）包停车,1月租金 ,嘉定公寓,
,S309,1900,1900.0,,,,,,2024-01-26,2025-02-26,25年11月25日（1年）,1月租金 ,嘉定公寓,
,S315,2200,,,,川G7SX21,150.0,,2024-02-01,2025-02-01,新签到25年10月30日（1年）,1月租金 ,嘉定公寓,
,S401,1400,1400.0,,,沪CQ059F,,,2025-01-08,2025-02-08,25年3月9日（3个月）包停车,1月租金 ,嘉定公寓,
,S402,1600,1600.0,,,,,,2024-01-28,2025-02-28,25年12月27日（1年）,1月租金 ,嘉定公寓,
,S403,1500,,,1500.0,,,,2024-01-28,2025-01-28,退房,1月租金 ,嘉定公寓,
,S404,1550,1550.0,,,,,,2024-01-08,2025-02-08,25年6月7日（6个月）,1月租金 ,嘉定公寓,
,S405,1400,1400.0,,,,,,2024-01-15,2025-02-15,25年4月14日（4个月）没冰箱,1月租金 ,嘉定公寓,
,S406,1600,1600.0,,,,,,2024-01-21,2025-02-21,25年6月20日（6个月）,1月租金 ,嘉定公寓,
,S408,1700,1700.0,,,,,,2024-01-10,2025-02-10,25年12月9日（1年）,1月租金 ,嘉定公寓,
,S415,2400,,,3300.0,,,,2024-02-01,2025-02-01,退房,1月租金 ,嘉定公寓,
,R101,1700,1700.0,,,,,,2024-12-17,2025-01-17,25年1月16日（3个月）,12月租金,嘉定公寓,R楼
,R102,1700,1700.0,1700.0,1700.0,,,150.0,2024-12-03,2025-01-02,短租1个月,12月租金,嘉定公寓,
,R104,1700,,,,,,,2024-01-01,2025-01-01,25年1月30日（3个月）,12月租金,嘉定公寓,
,R105,1600,1600.0,1600.0,,,,700.0,2024-12-15,2025-01-15,签到25年6月14日（6个月）,12月租金,嘉定公寓,
,R106,1600,1600.0,1600.0,,,,1200.0,2024-12-02,2025-01-02,签到25年12月1日（1年）,12月租金,嘉定公寓,
,R107,1700,1700.0,1700.0,,,,150.0,2024-12-03,2025-01-02,短租1个月,12月租金,嘉定公寓,
,R108,1700,1700.0,,,,,,2024-12-25,2025-01-25,25年11月24日（1年）,12月租金,嘉定公寓,
,R201,1900,1900.0,1900.0,,苏EB53201,,,2024-12-01,2025-01-01,签到25年11月31日（1年)包停车,12月租金,嘉定公寓,
,R209,2000,2000.0,2000.0,,,,500.0,2024-12-08,2025-01-08,签到25年3月7日（3个月）,12月租金,嘉定公寓,
,R211,2000,2000.0,,,,,,2024-12-09,2025-01-09,25年11月8日（1年）,12月租金,嘉定公寓,
,R213,2200,2200.0,,,,,,2024-12-25,2025-01-25,25年1月24日（1年）,12月租金,嘉定公寓,
,R215,2300,2300.0,,,,,,2024-12-10,2025-01-10,25年11月9日（1年）,12月租金,嘉定公寓,
,R217,2200,2200.0,,,,,,2024-12-25,2025-01-25,25年1月24日（1年）,12月租金,嘉定公寓,
,R218,1700,1700.0,1700.0,,,,1190.0,2024-12-29,2025-01-29,签到25年12月28日（1年）,12月租金,嘉定公寓,
,R219,2000,2000.0,,,,,,2024-12-01,2025-01-01,25年10月30日（1年）,12月租金,嘉定公寓,
,R220,1700,1700.0,,,豫R6XW79,150.0,,2024-12-26,2025-01-26,25年10月25日（1年）,12月租金,嘉定公寓,
,R302,1800,1800.0,,,,,,2024-12-16,2025-01-16,25年11月15日（1年）,12月租金,嘉定公寓,
,R312,2200,2200.0,2200.0,,,,1540.0,2024-01-01,2024-02-01,签到25年12月31日（1年）,12月租金,嘉定公寓,
,R315,1700,1700.0,1700.0,,,,1190.0,2024-12-10,2025-01-10,签到25年12月9日（1年）,12月租金,嘉定公寓,
,R318,无押金,1500.0,,,,,,2024-12-20,2025-01-20,唐总小舅子,12月租金,嘉定公寓,
,R319,1700,1700.0,,,,,,2024-12-18,2025-01-18,签到25年11月17日（1年）,12月租金,嘉定公寓,
,R402,1500,1500.0,,,,,,2024-12-10,2025-01-10,新签到25年11月9日（1年）,12月租金,嘉定公寓,
,R404,1200,1200.0,,,皖PF5278,150.0,,2024-12-14,2025-01-14,签到25年11月13日（1年）,12月租金,嘉定公寓,
,S003,1200,1200.0,,,鄂F5H961,,,2024-12-01,2025-01-01,签到25年2月28日（4个月）,12月租金,嘉定公寓,
,S004,2400,2400.0,2400.0,,鄂C680A,150.0,,2024-01-01,2024-02-01,短租到25年2月28日（2个月）,12月租金,嘉定公寓,
,S005,1000,2000.0,1000.0,,,,,2024-12-09,2025-01-09,短租1个月,12月租金,嘉定公寓,
,S104,2800,5600.0,2800.0,,,,500.0,2024-11-25,2025-01-25,短租2月付清,12月租金,嘉定公寓,
,S105,2200,2200.0,,,粤S0P214,,,2024-12-05,2025-12-05,签到25年11月4日（1年）,12月租金,嘉定公寓,
,S111,2200,2200.0,,,沪ABB2998,150.0,,2024-01-01,2024-02-01,签到25年10月30日（1年）,12月租金,嘉定公寓,
,S201,1580,1580.0,,,沪CCY585,150.0,,2024-12-22,2025-01-22,签到25年2月21日（3个月）,12月租金,嘉定公寓,
,S203,1500,,,,鲁Q813Z,,,2024-02-01,2025-02-01,签到25年2月28日（3个月）,12月租金,嘉定公寓,
,S204,1600,1600.0,1600.0,,,,,2024-12-18,2025-01-18,签到25年6月17日（6个月）,12月租金,嘉定公寓,
,S205,1500,1500.0,,,,,,2024-12-22,2025-01-22,签到25年5月21日（6个月）,12月租金,嘉定公寓,
,S215,2400,2400.0,,,,,,2024-12-01,2025-01-01,签到25年2月28日（4个月）,12月租金,嘉定公寓,
,S301,1400,1400.0,1400.0,,,,1000.0,2024-12-21,2025-01-21,签到25年12月20日（1年）,12月租金,嘉定公寓,
,S302,1000,1600.0,1000.0,,沪DEE228,150.0,1120.0,2024-12-16,2025-01-16,签到25年12月15日（1年）,12月租金,嘉定公寓,
,S303,1500,,,,,,,2024-01-01,2025-01-01,签到25年11月30日（1年）,12月租金,嘉定公寓,
,S304,1600,1600.0,1600.0,,,,400.0,2024-01-01,2024-02-01,签到25年3月30日（3个月）,12月租金,嘉定公寓,
,S305,1500,1500.0,1500.0,,,,1500.0,2024-12-27,2025-01-27,签到25年12月26日（1年）没冰箱,12月租金,嘉定公寓,
,S307,1400,1400.0,1400.0,,冀R78MY1,150.0,1000.0,2024-12-13,2025-01-13,签到25年12月12日（1年）,12月租金,嘉定公寓,
,S308,1700,1700.0,1700.0,,鄂EC0560,,,2024-12-10,2025-01-10,签到25年12月9日（1年）包停车,12月租金,嘉定公寓,
,S309,1900,1900.0,,,,,,2024-12-26,2025-01-26,签到25年11月25日（1年）,12月租金,嘉定公寓,
,S315,2200,,,,,,,2024-02-01,2024-12-01,新签到25年10月30日（1年）,12月租金,嘉定公寓,
,S401,1400,1400.0,1400.0,,沪CQ059F,,350.0,2024-12-10,2025-01-10,签到25年3月9日（3个月）包停车,12月租金,嘉定公寓,
,S402,1600,1600.0,1600.0,,,,1120.0,2024-12-28,2025-01-28,签到25年12月27日（1年）,12月租金,嘉定公寓,
,S403,1500,1500.0,1500.0,,,,100.0,2024-12-29,2025-01-28,短租1个月,12月租金,嘉定公寓,
,S404,1550,1550.0,1550.0,,,,542.0,2024-12-08,2025-01-08,签到25年6月7日（6个月）,12月租金,嘉定公寓,
,S405,1400,1400.0,1400.0,,,,560.0,2024-12-15,2025-01-15,签到25年4月14日（4个月）没冰箱,12月租金,嘉定公寓,
,S406,1600,1600.0,1600.0,,,,,2024-12-21,2025-01-21,签到25年6月20日（6个月）,12月租金,嘉定公寓,
,S408,1700,1700.0,1700.0,,,,,2024-12-10,2025-01-10,签到25年12月9日（1年）,12月租金,嘉定公寓,
,S415,2400,2400.0,2400.0,,,,,2024-01-01,2024-02-01,短租25年2月28日（2个月）,12月租金,嘉定公寓,
,R101,1700,1700.0,,,,,,2024-11-17,2024-12-17,签到25年1月16日（3个月）,11月租金,嘉定公寓,R楼
,R104,1700,1700.0,,,,,,2024-12-01,2025-01-01,签到25年1月30日（3个月）,11月租金,嘉定公寓,
,R107,1700,1700.0,1700.0,,,,1700.0,2024-11-25,2024-12-25,签到25年11月24日（1年）,11月租金,嘉定公寓,
,R211,2000,2000.0,2000.0,,,,,2024-11-09,2024-12-09,签到25年11月8日（1年）,11月租金,嘉定公寓,
,R213,2200,2200.0,2200.0,,,,1540.0,2024-11-25,2024-12-25,签到25年1月24日（1年）,11月租金,嘉定公寓,
,R215,2300,2300.0,2300.0,,,,2300.0,2024-11-10,2024-12-10,签到25年11月9日（1年）,11月租金,嘉定公寓,
,R217,2200,2200.0,2200.0,,,,1540.0,2024-11-25,2024-12-25,签到25年1月24日（1年）,11月租金,嘉定公寓,
,R219,2000,,,,,,,2024-12-01,2025-12-01,签到25年10月30日（1年）,11月租金,嘉定公寓,
,R220,1700,1700.0,,,,,,2024-11-26,2024-12-26,签到25年10月25日（1年）,11月租金,嘉定公寓,
,R302,1800,1800.0,1800.0,,,,,2024-11-16,2024-12-16,签到25年11月15日（1年）,11月租金,嘉定公寓,
,R318,无押金,1500.0,,,,,,2024-11-20,2024-12-20,唐总小舅子,11月租金,嘉定公寓,
,R319,1700,1700.0,1700.0,,,,1200.0,2024-11-18,2024-12-18,签到25年11月17日（1年）,11月租金,嘉定公寓,
,R402,1500,,,,,,,2024-12-10,2025-12-10,新签到25年11月9日（1年）,11月租金,嘉定公寓,
,R404,1200,1200.0,1200.0,,,,,2024-11-14,2024-12-14,签到25年11月13日（1年）,11月租金,嘉定公寓,
,S003,1200,,,,,,,2024-12-01,2025-12-01,签到25年2月28日（4个月）,11月租金,嘉定公寓,
,S105,2200,2200.0,2200.0,,,,,2024-11-05,2024-12-05,签到25年11月4日（1年）,11月租金,嘉定公寓,
,S111,2200,2200.0,,,,,,2024-12-01,2025-01-01,签到25年10月30日（1年）,11月租金,嘉定公寓,
,S201,1580,1580.0,1580.0,,CCY585,150.0,350.0,2024-11-22,2024-12-22,签到25年2月21日（3个月）,11月租金,嘉定公寓,
,S203,1500,3000.0,1500.0,,鲁Q813Z,300.0,300.0,2024-12-01,2025-02-01,签到25年2月28日（3个月）,11月租金,嘉定公寓,
,S205,1500,1500.0,1500.0,,,,750.0,2024-11-22,2024-12-22,签到25年5月21日（6个月）,11月租金,嘉定公寓,
,S215,2400,,,,,,,2024-12-01,2025-12-01,签到25年2月28日（4个月）,11月租金,嘉定公寓,
,S303,1500,1500.0,1500.0,,,,1050.0,2024-12-01,2025-01-01,签到25年11月30日（1年）,11月租金,嘉定公寓,
,S309,1900,1900.0,1900.0,,,,,2024-11-26,2024-12-26,签到25年11月25日（1年）,11月租金,嘉定公寓,
,S315,2200,,,,,,,2024-02-01,2024-12-01,新签到25年10月30日（1年）,11月租金,嘉定公寓,
1.0,201,1880,3760.0,1880.0,,,,313.0,2026-07-01,2026-08-31,2个月,7月租金2 ,明远公寓,
2.0,202,1800,1800.0,,80.0,,,,2026-07-26,2026-08-26,续27年7月25日（1年）减80,7月租金2 ,明远公寓,
3.0,203,1880,1880.0,,,,,,2026-07-03,2026-08-03,27年5月2日（1年）,7月租金2 ,明远公寓,
4.0,204,1800,1800.0,,,,,,2026-07-08,2026-08-08,27年6月7日（1年）,7月租金2 ,明远公寓,
5.0,205,1700,1700.0,,,,,,2026-07-24,2026-08-24,续25年10月23日（6个月）减50元,7月租金2 ,明远公寓,
6.0,206,1800,1800.0,,,,,,2026-07-18,2026-08-18,续27年3月17日（1年）（减600）,7月租金2 ,明远公寓,
7.0,207,1880,1880.0,,,,,,2026-07-23,2026-08-23,26年8月22日（1年）,7月租金2 ,明远公寓,
8.0,208,1880,1960.0,80.0,1700.0,,,,2026-07-25,2026-08-25,27年6月24日（1年）201调房前客户到期退房,7月租金2 ,明远公寓,
9.0,209,1700,,,,,,,2026-11-18,2027-11-18,26年5月17日（1年）,7月租金2 ,明远公寓,
10.0,210,2180,2180.0,2180.0,2180.0,,,545.0,2026-07-10,2026-08-10,26年10月9日（3个月）前客户到期退房,7月租金2 ,明远公寓,
11.0,211,1800,,,,,,,2026-09-22,2027-09-22,三个月9.22,7月租金2 ,明远公寓,
12.0,212,2200,2200.0,2200.0,,,,1833.0,2026-07-05,2026-08-05,27年5月4日（10个月）,7月租金2 ,明远公寓,
13.0,213,2280,2280.0,,,,,,2026-07-17,2026-08-17,26年10月16日（4个月）,7月租金2 ,明远公寓,
14.0,214,2000,2000.0,,,,,,2026-07-10,2026-08-10,续26年9月9日（6个月）减300,7月租金2 ,明远公寓,
15.0,215,2180,2180.0,,,,,,2026-07-10,2026-08-10,26年12月9日（6个月）,7月租金2 ,明远公寓,
16.0,216,2150,2150.0,,,,,,2026-07-28,2026-08-28,续27年2月27日（8个月）,7月租金2 ,明远公寓,
17.0,217,1800,1800.0,,,,,,2026-07-25,2026-08-25,续26年6月24日（1年）减200,7月租金2 ,明远公寓,
18.0,218,1800,,,,,,,2026-09-17,2027-09-17,27年6月16日（1年）,7月租金2 ,明远公寓,
19.0,301,1800,,,,,,,2026-08-02,2027-08-02,25年1月1日（半年）,7月租金2 ,明远公寓,
20.0,302,1760,1760.0,,,,,,2026-07-22,2026-08-22,27年6月21日（1年）,7月租金2 ,明远公寓,
21.0,303,1600,1600.0,,,,,,2026-07-15,2026-08-15,续26年11月28日（1年）减300,7月租金2 ,明远公寓,
22.0,304,1650,,,,,,,2026-05-28,2027-05-28,27年5月27日（1年）付清1年,7月租金2 ,明远公寓,
23.0,305,1800,1800.0,,,,,,2026-07-25,2026-08-25,2个月8.25,7月租金2 ,明远公寓,
24.0,306,1900,1900.0,,,,,,2026-07-20,2026-08-20,27年6月19日（1年）,7月租金2 ,明远公寓,
25.0,307,2000,2000.0,,,,,,2026-07-01,2026-08-01,续26年8月31日到期（1年）减1000,7月租金2 ,明远公寓,
26.0,308,2000,2000.0,,,,,,2026-07-24,2026-08-24,26年9月23日（1年）,7月租金2 ,明远公寓,
27.0,309,1900,,,,,,,2026-09-01,2027-09-01,续27年2月28日到期（1年）（减免1200）,7月租金2 ,明远公寓,
28.0,310,1800,1800.0,,,,,,2026-07-03,2026-08-03,27年4月2日（1年）,7月租金2 ,明远公寓,
29.0,311,1800,1800.0,,,,,,2026-07-26,2026-08-26,续27年6月25日,7月租金2 ,明远公寓,
30.0,312,2000,2000.0,,,,,,2026-07-26,2026-08-26,27年1月25日（1年）,7月租金2 ,明远公寓,
31.0,313,1900,1900.0,,,,,,2026-07-22,2026-08-22,续2026年7月21日（1年)减800,7月租金2 ,明远公寓,
32.0,314,1900,1900.0,,,,,,2026-07-27,2026-08-27,26年11月26日（6个月）,7月租金2 ,明远公寓,
